Unentschieden
O
X
X
X
O
O
X
X
Unentschieden
X
X
O
X
X
O
X
O
Unentschieden
O
X
X
X
X
O
Unentschieden
X
O
X
X
X
X
O
O
X
Unentschieden
O
X
X
X
O
X
O
O
O
O
Unentschieden
O
O
O
O
O
X
X
O
X
O
O
X
X
X
O
Unentschieden
X
X
X
O
Unentschieden
O
X
O
O
X
X
X
X
Unentschieden
O
X
Unentschieden
X
O
X
O
O
O
O
O
X
O
O
Unentschieden
X
O
Unentschieden
O
X
X
O
X
O
X
X
O
X
X
O
O
Unentschieden
O
X
X
X
X
X
Unentschieden
X
O
O
O
Unentschieden
X
O
X
X
X
Unentschieden
X
X
X
X
X
X
O
X
Unentschieden
Unentschieden
X
X
X
O
Unentschieden
O
Unentschieden
O
X
X
O
Unentschieden
X
X
X
X
O
O
Unentschieden
Unentschieden
O
O
X
O
Unentschieden
X
Unentschieden
X
Unentschieden
O
O
X
X
O
O
O
X
O
O
O
O
O
X
X
X
O
O
X
X
Unentschieden
X
X
O
X
Unentschieden
X
Unentschieden
X
Unentschieden
O
X
O
O
Unentschieden
X
O
X
X
O
O
O
X
Unentschieden
X
X
X
X
Unentschieden
O
X
X
X
X
Unentschieden
Unentschieden
O
X
X
O
O
X
X
X
O
O
X
O
X
X
O
O
X
O
O
X
O
O
O
X
O
O
O
X
X
X
O
X
X
X
X
X
X
X
X
X
O
X
X
Unentschieden
X
O
X
X
X
O
O
Unentschieden
Unentschieden
O
O
X
Unentschieden
X
Unentschieden
Unentschieden
O
X
X
X
O
X
X
X
O
O
X
O
O
O
X
X
Unentschieden
Unentschieden
Unentschieden
X
O
X
X
O
O
X
O
Unentschieden
X
O
X
X
X
X
X
O
X
X
X
O
O
X
X
X
X
Unentschieden
Unentschieden
Unentschieden
O
Unentschieden
X
X
X
O
O
O
O
O
O
X
O
X
X
Unentschieden
O
X
X
O
X
Unentschieden
O
X
X
X
X
X
X
Unentschieden
O
O
O
O
Unentschieden
O
X
X
Unentschieden
Unentschieden
O
X
O
Unentschieden
X
O
X
X
O
O
X
O
O
O
O
X
O
X
X
X
X
X
Unentschieden
X
X
Unentschieden
O
X
Unentschieden
X
X
X
X
O
X
O
X
X
Unentschieden
O
X
Unentschieden
Unentschieden
X
X
X
X
X
X
O
O
X
Unentschieden
O
X
O
O
O
Unentschieden
X
X
X
X
X
O
X
Unentschieden
X
O
X
X
O
O
O
Unentschieden
Unentschieden
O
Unentschieden
X
X
X
Unentschieden
X
X
X
X
X
O
X
Unentschieden
X
X
X
Unentschieden
O
X
O
X
O
X
O
Unentschieden
X
O
X
Unentschieden
Unentschieden
O
O
O
Unentschieden
O
Unentschieden
X
Unentschieden
O
O
O
X
X
O
O
X
X
X
X
X
X
Unentschieden
X
O
Unentschieden
X
X
Unentschieden
O
X
O
X
O
O
X
X
X
X
X
X
O
X
X
Unentschieden
Unentschieden
X
X
X
Unentschieden
O
O
O
O
X
Unentschieden
X
X
X
X
X
O
Unentschieden
O
X
X
O
X
O
Unentschieden
O
X
X
O
Unentschieden
X
X
O
Unentschieden
O
O
O
X
O
X
X
X
X
Unentschieden
O
X
X
Unentschieden
Unentschieden
O
O
X
Unentschieden
X
O
O
X
O
Unentschieden
X
X
O
O
X
O
Unentschieden
Unentschieden
O
X
X
X
X
O
Unentschieden
O
X
X
O
X
Unentschieden
X
O
O
O
O
X
X
O
X
X
X
O
X
O
Unentschieden
O
O
O
Unentschieden
O
O
O
X
O
O
X
O
O
X
Unentschieden
X
X
X
O
O
X
O
X
X
O
O
O
X
X
X
Unentschieden
X
X
Unentschieden
X
Unentschieden
X
Unentschieden
O
X
X
X
O
O
X
X
O
O
Unentschieden
X
O
O
X
X
Unentschieden
Unentschieden
Unentschieden
X
O
O
O
O
Unentschieden
X
X
O
X
O
O
O
O
O
Unentschieden
O
X
X
O
X
X
X
X
X
O
Unentschieden
O
X
X
O
X
O
O
X
X
Unentschieden
X
O
X
O
X
O
X
X
X
X
O
X
Unentschieden
X
X
Unentschieden
Unentschieden
O
O
X
X
O
O
X
O
Unentschieden
O
X
O
X
X
X
Unentschieden
O
O
X
O
X
O
X
O
O
O
O
Unentschieden
O
Unentschieden
X
X
O
O
O
Unentschieden
X
X
Unentschieden
O
X
O
X
X
O
O
O
O
X
O
O
O
Unentschieden
Unentschieden
X
O
X
Unentschieden
O
O
Unentschieden
O
Unentschieden
O
O
X
O
X
O
X
X
X
Unentschieden
X
X
X
O
X
X
O
X
X
X
X
X
X
X
O
X
X
O
O
X
X
Unentschieden
X
X
X
X
O
O
X
X
X
O
X
X
Unentschieden
X
X
O
X
O
O
X
O
Unentschieden
O
O
O
O
O
O
O
X
X
O
Unentschieden
X
O
X
Unentschieden
X
X
X
X
O
X
X
O
X
X
O
Unentschieden
X
X
O
X
O
Unentschieden
O
X
X
O
O
X
X
O
O
X
O
X
X
O
O
X
O
O
X
X
O
X
X
X
X
O
X
Unentschieden
Unentschieden
O
O
O
O
O
O
Unentschieden
O
X
X
X
O
X
X
O
O
O
Unentschieden
X
X
O
Unentschieden
O
O
X
X
Unentschieden
O
X
X
O
O
O
X
X
X
Unentschieden
O
X
O
X
O
X
X
X
X
X
X
X
X
X
O
O
X
X
Unentschieden
X
X
O
X
O
X
X
O
X
X
X
Unentschieden
O
O
Unentschieden
O
Unentschieden
O
O
X
O
O
X
O
X
X
X
X
Unentschieden
O
X
X
O
Unentschieden
X
X
O
O
X
